NodeID,ParentID,x,y,z,cost,active
522,26,53.7071,-10.5418,-68.9875,166.487,1
523,26,53.7083,-10.5404,-68.9875,166.486,1
524,452,163.853,-32.8957,-6.53665,40.5198,1
525,20,42.013,-5.31046,-80.5263,182.87,1
526,20,42.0128,-5.31154,-80.527,182.87,1
527,20,42.0133,-5.31073,-80.5271,182.87,1
528,302,101.51,-33.4857,-41.4984,108.144,1
529,447,107.69,-35.1912,-37.9008,100.881,1
530,20,42.0129,-5.31041,-80.5264,182.87,1
531,20,42.0138,-5.31174,-80.5286,182.87,1
532,20,42.0126,-5.31168,-80.5268,182.871,1
533,20,42.013,-5.31076,-80.5266,182.87,1
534,20,42.0135,-5.31066,-80.5272,182.87,1
535,20,42.0135,-5.31027,-80.5271,182.87,1
536,20,42.0132,-5.31214,-80.5281,182.87,1
537,20,42.0135,-5.31193,-80.5284,182.87,1
538,20,42.0129,-5.31347,-80.5287,182.871,1
539,20,42.0135,-5.31133,-80.5279,182.87,1
540,538,44.0048,-6.05157,-78.8177,180.217,1
541,20,42.0142,-5.3104,-80.528,182.87,1
542,306,66.1048,-19.0699,-57.0981,148.811,1
543,20,42.0139,-5.31028,-80.5277,182.87,1
544,20,42.0133,-5.31036,-80.527,182.87,1
545,509,137.641,-35.2314,-19.0823,66.8647,1
546,20,42.0128,-5.31182,-80.5271,182.87,1
547,20,42.0134,-5.31075,-80.5271,182.87,1
548,20,42.0137,-5.31072,-80.5276,182.87,1
549,20,42.0127,-5.31116,-80.5266,182.87,1
550,20,42.0127,-5.31411,-80.5289,182.871,1
551,180,95.3229,-31.7576,-44.7615,115.298,1
552,20,42.0136,-5.31076,-80.5276,182.87,1
553,20,42.013,-5.31046,-80.5266,182.87,1
554,20,42.0138,-5.31187,-80.5287,182.87,1
555,20,42.0126,-5.31101,-80.5263,182.87,1
556,20,42.0137,-5.31078,-80.5278,182.87,1
557,20,42.0136,-5.31031,-80.5272,182.87,1
558,20,42.0135,-5.3108,-80.5274,182.87,1
559,20,42.0134,-5.31039,-80.5271,182.87,1
560,20,42.0142,-5.31045,-80.5282,182.87,1
561,20,42.0132,-5.31325,-80.529,182.871,1
562,20,42.014,-5.31011,-80.5276,182.87,1
563,41,92.2609,-30.7721,-46.2733,118.822,1
564,20,42.0132,-5.31056,-80.5268,182.87,1
565,524,168.043,-32.9836,-6.06383,36.7093,1
566,252,98.407,-32.6762,-43.1771,111.739,1
567,20,42.0136,-5.31108,-80.5279,182.87,1
568,20,42.0136,-5.31133,-80.5281,182.87,1
569,20,42.0128,-5.31019,-80.5261,182.87,1
570,20,42.0132,-5.31045,-80.5269,182.87,1
571,20,42.0129,-5.31192,-80.5276,182.871,1
572,20,42.0129,-5.31247,-80.5281,182.871,1
573,20,42.013,-5.31108,-80.5268,182.87,1
574,20,42.0127,-5.31263,-80.5277,182.871,1
575,20,42.0126,-5.31136,-80.5265,182.871,1
576,20,42.0141,-5.31033,-80.5279,182.87,1
577,20,42.0135,-5.31086,-80.5275,182.87,1
578,138,95.3572,-31.5879,-44.7597,115.293,1
579,20,42.0127,-5.31041,-80.526,182.87,1
580,20,42.0131,-5.31224,-80.528,182.87,1
581,486,120.301,-36.7133,-29.5415,86.0302,1
582,20,42.0136,-5.31068,-80.5276,182.87,1
583,20,42.0137,-5.31203,-80.5288,182.87,1
584,20,42.0132,-5.31031,-80.5266,182.87,1
585,20,42.0133,-5.31061,-80.5268,182.87,1
586,20,42.013,-5.31047,-80.5267,182.87,1
587,36,77.0546,-25.2181,-52.3889,135.92,1
588,20,42.0133,-5.31037,-80.5269,182.87,1
589,20,42.0135,-5.31149,-80.528,182.87,1
590,20,42.0128,-5.3117,-80.5271,182.87,1
591,20,42.0131,-5.31016,-80.5265,182.87,1
592,20,42.0134,-5.31073,-80.5273,182.87,1
593,20,42.013,-5.31148,-80.5271,182.87,1
594,20,42.0136,-5.31195,-80.5285,182.87,1
595,578,98.5293,-32.0682,-43.1861,111.727,1
596,20,42.0138,-5.31092,-80.5279,182.87,1
597,20,42.0139,-5.31093,-80.5282,182.87,1
598,20,42.0132,-5.31104,-80.5274,182.87,1
599,20,42.0136,-5.31049,-80.5273,182.87,1
600,20,42.0133,-5.31054,-80.5271,182.87,1
601,20,42.0137,-5.31091,-80.5278,182.87,1
602,20,42.0128,-5.31327,-80.5285,182.871,1
603,20,42.0141,-5.31057,-80.5281,182.87,1
604,20,42.013,-5.31069,-80.5266,182.87,1
605,20,42.0132,-5.31131,-80.5275,182.87,1
606,20,42.0135,-5.31171,-80.5282,182.87,1
607,565,172.226,-33.3781,-5.8463,32.8918,1
608,20,42.0133,-5.31043,-80.5269,182.87,1
609,20,42.0137,-5.31092,-80.5279,182.87,1
610,607,176.393,-33.9111,-5.64476,29.1207,1
611,610,180.522,-34.5396,-5.42409,25.4526,1
612,20,42.0135,-5.31138,-80.5279,182.87,1
613,20,42.0135,-5.31024,-80.5271,182.87,1
614,20,42.0134,-5.31019,-80.5268,182.87,1
615,20,42.0132,-5.31257,-80.5285,182.871,1
616,355,148.088,-34.5479,-12.306,55.543,1
617,20,42.0137,-5.31054,-80.5275,182.87,1
618,20,42.0127,-5.31018,-80.526,182.87,1
619,214,134.148,-35.5272,-21.1687,70.6684,1
620,20,42.0129,-5.31172,-80.5273,182.87,1
621,20,42.0134,-5.31021,-80.527,182.87,1
622,20,42.0138,-5.31017,-80.5275,182.87,1
623,20,42.0131,-5.30998,-80.5264,182.87,1
624,20,42.0136,-5.31034,-80.5273,182.87,1
625,554,44.0106,-6.04804,-78.8218,180.215,1
626,20,42.013,-5.31111,-80.5269,182.87,1
627,581,123.486,-36.8452,-27.2602,82.2835,1
628,355,148.089,-34.5424,-12.3111,55.5453,1
629,20,42.0131,-5.31138,-80.5274,182.87,1
630,20,42.0126,-5.3109,-80.5263,182.87,1
631,20,42.0133,-5.3102,-80.5268,182.87,1
632,20,42.0141,-5.31041,-80.5279,182.87,1
633,524,168.043,-32.9822,-6.06369,36.7101,1
634,20,42.0141,-5.31018,-80.5278,182.87,1
635,346,107.702,-35.1174,-37.8908,100.877,1
636,20,42.0137,-5.3114,-80.5282,182.87,1
637,20,42.0136,-5.31128,-80.5279,182.87,1
638,20,42.0134,-5.31075,-80.5271,182.87,1
639,561,44.0053,-6.06694,-78.8255,180.216,1
640,20,42.0142,-5.31011,-80.5279,182.87,1
641,20,42.013,-5.31031,-80.5265,182.87,1
642,507,55.6044,-11.7169,-66.8602,163.664,1
643,20,42.0131,-5.31134,-80.5274,182.87,1
644,611,184.533,-35.6175,-5.35982,21.7902,1
645,20,42.0132,-5.31047,-80.5269,182.87,1
646,20,42.0136,-5.31102,-80.5277,182.87,1
647,20,42.0134,-5.30986,-80.5267,182.87,1
648,20,42.0131,-5.31067,-80.5266,182.87,1
649,644,188.254,-37.338,-5.40074,18.0962,1
650,491,117.099,-36.5971,-31.7243,89.7703,1
651,138,95.3569,-31.5886,-44.7578,115.293,1
652,639,45.9753,-6.94371,-77.0675,177.53,1
653,20,42.0135,-5.3121,-80.5285,182.87,1
654,171,95.3197,-31.765,-44.7579,115.299,1
655,20,42.0129,-5.31121,-80.5269,182.87,1
656,20,42.0137,-5.31182,-80.5285,182.87,1
657,20,42.0144,-5.31049,-80.5284,182.87,1
658,20,42.0135,-5.31143,-80.528,182.87,1
659,20,42.0137,-5.31051,-80.5276,182.87,1
660,20,42.0131,-5.31121,-80.5271,182.87,1
661,20,42.0132,-5.31142,-80.5274,182.87,1
662,566,101.502,-33.5346,-41.5056,108.146,1
663,649,191.528,-39.7356,-5.39191,14.36,1
664,20,42.0132,-5.31011,-80.5266,182.87,1
665,663,194.569,-42.3894,-5.24454,10.7199,1
666,20,42.0117,-5.31549,-80.5285,182.871,1
667,20,42.0136,-5.31047,-80.5275,182.87,1
668,20,42.0134,-5.3104,-80.5271,182.87,1
669,20,42.0135,-5.3106,-80.5273,182.87,1
670,20,42.0135,-5.30997,-80.5268,182.87,1
671,20,42.0135,-5.31125,-80.5279,182.87,1
672,20,42.0126,-5.31072,-80.5261,182.87,1
673,20,42.013,-5.31037,-80.5265,182.87,1
674,20,42.0138,-5.31046,-80.5276,182.87,1
675,665,197.633,-44.9949,-5.0267,7.4781,1
676,14,29.7745,-1.96792,-88.9884,197.997,1
677,14,29.7746,-1.96808,-88.9886,197.997,1
678,675,200.513,-47.7712,-4.64852,5.18065,1
679,7,15.5606,0.274379,-95.7519,213.808,1
680,20,42.0131,-5.31043,-80.5268,182.87,1
681,7,15.5625,0.270836,-95.7574,213.808,1
682,14,29.7744,-1.96833,-88.9885,197.997,1
683,14,29.7744,-1.96789,-88.9882,197.997,1
684,180,95.3257,-31.7555,-44.7651,115.297,1
685,7,15.5605,0.274283,-95.7518,213.808,1
686,7,15.5604,0.274541,-95.7514,213.808,1
687,678,202.951,-50.8628,-4.00177,5.0462,1
688,7,15.5625,0.270747,-95.7574,213.808,1
689,7,15.5622,0.271351,-95.7567,213.808,1
690,687,204.75,-54.2399,-3.00661,7.04132,1
691,677,31.8332,-2.49888,-87.8219,195.574,1
692,7,15.5624,0.271063,-95.7571,213.808,1
693,7,15.5604,0.274684,-95.7514,213.808,1
694,41,92.2612,-30.7755,-46.2754,118.822,1
695,7,15.5606,0.274494,-95.7518,213.808,1
696,7,15.5625,0.270974,-95.7574,213.808,1
697,7,15.5621,0.271579,-95.7565,213.808,1
698,7,15.5626,0.270824,-95.7574,213.808,1
699,691,33.8916,-3.02198,-86.562,193.111,1
700,677,31.8331,-2.49903,-87.8219,195.574,1
701,7,15.5605,0.274863,-95.7516,213.808,1
702,7,15.5605,0.274378,-95.7517,213.808,1
703,7,15.5605,0.274549,-95.7515,213.808,1
704,180,95.3236,-31.7584,-44.7649,115.299,1
705,7,15.5625,0.270842,-95.7573,213.808,1
706,633,172.231,-33.3306,-5.84161,32.9109,1
707,7,15.5605,0.274757,-95.7514,213.808,1
708,180,95.3213,-31.7601,-44.7607,115.299,1
709,687,204.753,-54.2412,-3.01042,7.04542,1
710,7,15.5626,0.270836,-95.7574,213.808,1
711,545,141.139,-34.8976,-16.926,63.0812,1
712,7,15.5605,0.274706,-95.7516,213.808,1
713,687,204.757,-54.2359,-3.00205,7.04175,1
714,7,15.5623,0.27123,-95.7569,213.808,1
715,687,204.755,-54.2373,-3.00417,7.04175,1
716,699,35.9454,-3.54818,-85.2059,190.609,1
717,678,202.951,-50.8632,-4.00474,5.0492,1
718,7,15.5625,0.270845,-95.7573,213.808,1
719,20,42.0134,-5.31056,-80.5271,182.87,1
720,14,29.7742,-1.96938,-88.9887,197.997,1
721,14,29.7744,-1.9689,-88.9887,197.997,1
722,7,15.5606,0.274064,-95.7522,213.808,1
723,7,15.5621,0.271605,-95.7564,213.808,1
724,7,15.5624,0.271052,-95.7572,213.808,1
725,7,15.5621,0.271468,-95.7565,213.808,1
726,7,15.5625,0.270965,-95.7573,213.808,1
727,20,42.0138,-5.31079,-80.5278,182.87,1
728,7,15.5624,0.271131,-95.7571,213.808,1
729,7,15.5622,0.271282,-95.7568,213.808,1
730,7,15.5626,0.271064,-95.7576,213.808,1
731,7,15.5605,0.274572,-95.7516,213.808,1
732,7,15.5625,0.270874,-95.7574,213.808,1
733,7,15.5625,0.27106,-95.7572,213.808,1
734,7,15.5625,0.27097,-95.7573,213.808,1
735,713,205.761,-57.7324,-1.56174,9.76829,1
736,7,15.5618,0.271873,-95.7557,213.808,1
737,7,15.5604,0.274784,-95.7514,213.808,1
738,346,107.703,-35.1187,-37.8935,100.877,1
739,477,163.861,-32.8083,-6.51739,40.5473,1
740,7,15.5625,0.27099,-95.7574,213.808,1
741,252,98.4077,-32.6631,-43.1749,111.739,1
742,542,68.5887,-20.7199,-55.5737,145.653,1
743,7,15.5623,0.271096,-95.757,213.808,1
744,7,15.5622,0.271367,-95.7567,213.808,1
745,7,15.5625,0.270859,-95.7575,213.808,1
746,7,15.5625,0.270798,-95.7573,213.808,1
747,7,15.5625,0.271201,-95.7572,213.808,1
748,7,15.5625,0.270896,-95.7575,213.808,1
749,447,107.69,-35.1849,-37.8955,100.879,1
750,7,15.5625,0.271166,-95.7573,213.808,1
751,7,15.5624,0.27109,-95.757,213.808,1
752,7,15.5605,0.274418,-95.7517,213.808,1
753,716,37.9888,-4.0995,-83.7539,188.067,1
754,7,15.5625,0.270996,-95.7572,213.808,1
755,7,15.5607,0.273889,-95.7525,213.808,1
756,717,204.768,-54.2477,-3.05521,7.07918,1
757,7,15.5626,0.270959,-95.7576,213.808,1
758,717,204.774,-54.2454,-3.0524,7.08061,1
759,665,197.633,-44.9951,-5.02609,7.47741,1
760,7,15.5623,0.27124,-95.757,213.808,1
761,7,15.5621,0.271381,-95.7564,213.808,1
762,7,15.5606,0.274227,-95.7519,213.808,1
763,595,101.748,-32.2885,-41.5855,108.15,1
764,7,15.5622,0.271292,-95.7565,213.808,1
765,52,120.621,-35.6837,-29.5552,85.9036,1
766,7,15.5625,0.270884,-95.7574,213.808,1
767,7,15.5623,0.271251,-95.7568,213.808,1
768,753,40.0189,-4.69572,-82.2114,185.486,1
769,644,188.254,-37.3376,-5.40246,18.0966,1
770,700,33.8927,-3.0219,-86.5643,193.111,1
771,7,15.5623,0.271336,-95.7569,213.808,1
772,678,202.948,-50.8663,-4.00352,5.0469,1
773,7,15.5622,0.271349,-95.7567,213.808,1
774,7,15.5605,0.274626,-95.7516,213.808,1
775,7,15.5624,0.271056,-95.7571,213.808,1
776,7,15.5623,0.271079,-95.7569,213.808,1
777,7,15.562,0.271814,-95.7561,213.808,1
778,7,15.5621,0.271537,-95.7564,213.808,1
779,772,204.736,-54.2617,-3.04539,7.06158,1
780,772,204.736,-54.2613,-3.04685,7.06177,1
781,684,98.4091,-32.6365,-43.1529,111.734,1
782,180,95.3224,-31.7578,-44.7606,115.298,1
783,7,15.5624,0.270832,-95.7572,213.808,1
784,7,15.5622,0.271581,-95.7565,213.808,1
785,7,15.5625,0.270988,-95.7575,213.808,1
786,7,15.5621,0.271741,-95.7562,213.808,1
787,7,15.5607,0.274058,-95.7524,213.808,1
788,7,15.5625,0.270807,-95.7574,213.808,1
789,7,15.5626,0.271091,-95.7575,213.808,1
790,7,15.5624,0.270881,-95.7572,213.808,1
791,7,15.5626,0.271037,-95.7575,213.808,1
792,7,15.5623,0.271321,-95.7568,213.808,1
793,7,15.5606,0.274397,-95.752,213.808,1
794,7,15.5608,0.27418,-95.7525,213.808,1
795,7,15.5625,0.270953,-95.7574,213.808,1
796,716,37.9882,-4.10223,-83.7548,188.067,1
797,7,15.5626,0.27108,-95.7575,213.808,1
798,7,15.5624,0.271031,-95.7572,213.808,1
799,7,15.5625,0.270967,-95.7574,213.808,1
800,7,15.562,0.271494,-95.7563,213.808,1
801,7,15.5623,0.271322,-95.7568,213.808,1
802,7,15.5624,0.27089,-95.7572,213.808,1
803,639,45.9746,-6.94687,-77.0697,177.531,1
804,7,15.5625,0.270807,-95.7574,213.808,1
805,763,104.992,-32.3697,-39.9493,104.562,1
806,595,101.747,-32.2878,-41.5836,108.151,1
807,7,15.5606,0.274485,-95.7521,213.808,1
808,716,37.9888,-4.09913,-83.7536,188.067,1
809,7,15.5623,0.271328,-95.7568,213.808,1
810,7,15.5624,0.271049,-95.757,213.808,1
811,657,44.0139,-6.0323,-78.8168,180.213,1
812,7,15.5623,0.271322,-95.7568,213.808,1
813,7,15.5621,0.271484,-95.7565,213.808,1
814,7,15.5625,0.270841,-95.7573,213.808,1
815,610,180.522,-34.5396,-5.42532,25.4527,1
816,7,15.5625,0.271002,-95.7574,213.808,1
817,768,42.0338,-5.35552,-80.5851,182.867,1
818,7,15.5626,0.270952,-95.7575,213.808,1
819,14,29.7745,-1.96822,-88.9886,197.997,1
820,717,204.781,-54.2446,-3.05455,7.08561,1
821,7,15.5606,0.274777,-95.7517,213.808,1
822,677,31.8333,-2.49871,-87.8223,195.574,1
823,497,110.76,-36.0604,-35.9488,97.2135,1
824,7,15.5605,0.274973,-95.7515,213.808,1
825,7,15.5604,0.27444,-95.7514,213.808,1
826,7,15.5626,0.271067,-95.7576,213.808,1
827,7,15.5605,0.274524,-95.7516,213.808,1
828,7,15.5622,0.271294,-95.7567,213.808,1
829,7,15.5625,0.270757,-95.7573,213.808,1
830,7,15.5625,0.270977,-95.7574,213.808,1
831,256,136.775,-37.0793,-17.9287,66.9764,1
832,717,204.772,-54.2466,-3.05404,7.08018,1
833,7,15.5605,0.274886,-95.7515,213.808,1
834,678,202.956,-50.8622,-4.00512,5.05173,1
835,7,15.5623,0.271068,-95.7569,213.808,1
836,7,15.5606,0.274867,-95.7516,213.808,1
837,7,15.5624,0.271183,-95.757,213.808,1
838,7,15.5625,0.270956,-95.7573,213.808,1
839,805,108.246,-32.4118,-38.2442,100.949,1
840,180,95.3235,-31.7568,-44.7623,115.298,1
841,644,188.258,-37.3313,-5.40397,18.0988,1
842,7,15.5626,0.27108,-95.7576,213.808,1
843,7,15.5623,0.271205,-95.7569,213.808,1
844,7,15.5625,0.270896,-95.7573,213.808,1
845,7,15.5624,0.270922,-95.7571,213.808,1
846,7,15.5604,0.274826,-95.7514,213.808,1
847,7,15.5625,0.270931,-95.7573,213.808,1
848,7,15.5624,0.271102,-95.7571,213.808,1
849,335,104.617,-34.3161,-39.7631,104.523,1
850,834,204.801,-54.2302,-3.03928,7.08395,1
851,7,15.5606,0.27424,-95.7521,213.808,1
852,7,15.5623,0.271252,-95.7568,213.808,1
853,7,15.5626,0.270968,-95.7575,213.808,1
854,7,15.5625,0.270946,-95.7572,213.808,1
855,834,204.808,-54.2281,-3.03955,7.08722,1
856,7,15.5606,0.274472,-95.752,213.808,1
857,675,200.492,-47.7824,-4.65284,5.17772,1
858,7,15.5606,0.274309,-95.752,213.808,1
859,7,15.5626,0.270879,-95.7575,213.808,1
860,7,15.5624,0.271013,-95.7571,213.808,1
861,678,202.95,-50.8619,-3.99705,5.04217,1
862,820,205.879,-57.7937,-1.77822,9.92294,1
863,7,15.5623,0.271314,-95.7568,213.808,1
864,7,15.5605,0.274699,-95.7515,213.808,1
865,7,15.5625,0.270868,-95.7574,213.808,1
866,7,15.5625,0.271089,-95.7573,213.808,1
867,839,111.526,-32.4244,-36.5103,97.3112,1
868,867,114.838,-32.4005,-34.7558,93.6501,1
869,7,15.5622,0.271515,-95.7565,213.808,1
870,7,15.5625,0.270965,-95.7575,213.808,1
871,7,15.5625,0.271046,-95.7573,213.808,1
872,7,15.5624,0.270964,-95.7572,213.808,1
873,7,15.5626,0.27099,-95.7576,213.808,1
874,7,15.5605,0.274795,-95.7515,213.808,1
875,7,15.5626,0.2709,-95.7575,213.808,1
876,7,15.5605,0.274798,-95.7517,213.808,1
877,796,40.0145,-4.71359,-82.2149,185.487,1
878,7,15.5622,0.271343,-95.7567,213.808,1
879,857,202.755,-50.9795,-4.03364,4.98194,1
880,663,194.564,-42.4041,-5.24075,10.7105,1
881,7,15.5606,0.274188,-95.752,213.808,1
882,716,37.9887,-4.09908,-83.7535,188.067,1
883,834,204.801,-54.2317,-3.04507,7.08724,1
884,7,15.5623,0.271272,-95.7568,213.808,1
885,7,15.5623,0.271112,-95.7569,213.808,1
886,7,15.5624,0.271037,-95.7571,213.808,1
887,675,200.508,-47.7728,-4.6451,5.17639,1
888,7,15.5624,0.2713,-95.7569,213.808,1
889,7,15.5625,0.270905,-95.7574,213.808,1
890,7,15.5626,0.271004,-95.7576,213.808,1
891,7,15.5619,0.271867,-95.7559,213.808,1
892,796,40.0145,-4.71464,-82.2153,185.487,1
893,716,37.9887,-4.09861,-83.7533,188.067,1
894,7,15.5624,0.271117,-95.757,213.808,1
895,7,15.5623,0.271367,-95.7567,213.808,1
896,7,15.5625,0.270884,-95.7574,213.808,1
897,834,204.802,-54.2336,-3.05007,7.09111,1
898,7,15.5621,0.271447,-95.7564,213.808,1
899,7,15.5625,0.271125,-95.7574,213.808,1
900,822,33.8935,-3.01815,-86.5644,193.112,1
901,7,15.5621,0.27165,-95.7564,213.808,1
902,663,194.563,-42.4048,-5.23147,10.7057,1
903,7,15.5606,0.274242,-95.7519,213.808,1
904,862,206.179,-61.299,-0.1018,12.8785,1
905,7,15.5604,0.274513,-95.7515,213.808,1
906,796,40.0147,-4.71345,-82.2151,185.487,1
907,7,15.5625,0.27109,-95.7573,213.808,1
908,7,15.5604,0.274546,-95.7513,213.808,1
909,7,15.5625,0.27114,-95.7574,213.808,1
910,7,15.5607,0.274158,-95.7523,213.808,1
911,7,15.5625,0.27104,-95.7572,213.808,1
912,892,42.0411,-5.32058,-80.5817,182.868,1
913,7,15.5625,0.27087,-95.7574,213.808,1
914,678,202.959,-50.8591,-4.00437,5.05244,1
915,914,204.834,-54.2115,-3.02495,7.08879,1
916,7,15.5625,0.271111,-95.7573,213.808,1
917,678,202.948,-50.8649,-4.00091,5.04467,1
918,7,15.5624,0.270857,-95.7572,213.808,1
919,868,118.199,-32.3399,-33.0241,89.966,1
920,763,104.992,-32.3689,-39.9502,104.562,1
921,7,15.5625,0.270987,-95.7575,213.808,1
922,7,15.5625,0.271064,-95.7574,213.808,1
923,14,29.7744,-1.96862,-88.9887,197.997,1
924,14,29.7745,-1.96818,-88.9883,197.997,1
925,7,15.5623,0.271329,-95.7569,213.808,1
926,7,15.5616,0.272358,-95.7551,213.808,1
927,867,114.838,-32.3969,-34.7568,93.6505,1
928,900,35.9517,-3.53772,-85.2132,190.609,1
929,900,35.9523,-3.53739,-85.2142,190.609,1
930,7,15.5625,0.270818,-95.7573,213.808,1
931,7,15.5621,0.27159,-95.7563,213.808,1
932,7,15.5623,0.271236,-95.757,213.808,1
933,41,92.2596,-30.7724,-46.2713,118.822,1
934,519,57.5117,-12.6559,-64.5056,160.806,1
935,7,15.5625,0.270849,-95.7573,213.808,1
936,7,15.562,0.271626,-95.7562,213.808,1
937,839,111.527,-32.4233,-36.5122,97.3119,1
938,770,35.9498,-3.55125,-85.2151,190.608,1
939,7,15.5625,0.270904,-95.7573,213.808,1
940,7,15.5605,0.274595,-95.7516,213.808,1
941,7,15.5624,0.270994,-95.7571,213.808,1
942,7,15.5624,0.271264,-95.7571,213.808,1
943,677,31.8333,-2.49786,-87.822,195.574,1
944,7,15.5625,0.27093,-95.7573,213.808,1
945,7,15.5605,0.274657,-95.7515,213.808,1
946,7,15.5625,0.271179,-95.7573,213.808,1
947,7,15.5625,0.271014,-95.7572,213.808,1
948,7,15.5617,0.272226,-95.7553,213.808,1
949,41,92.2609,-30.7684,-46.2735,118.823,1
950,7,15.5606,0.274405,-95.7518,213.808,1
951,678,202.954,-50.8612,-4.00015,5.04688,1
952,7,15.5626,0.270825,-95.7574,213.808,1
953,7,15.5605,0.274249,-95.7517,213.808,1
954,14,29.7746,-1.96788,-88.9885,197.997,1
955,7,15.562,0.271548,-95.7562,213.808,1
956,914,204.837,-54.2127,-3.0313,7.09424,1
957,7,15.5624,0.271267,-95.757,213.808,1
958,839,111.524,-32.4208,-36.5026,97.3113,1
959,312,152.883,-38.4372,-4.28704,48.7041,1
960,7,15.5605,0.274775,-95.7514,213.808,1
961,7,15.5626,0.270892,-95.7575,213.808,1
962,7,15.5624,0.27114,-95.757,213.808,1
963,7,15.5604,0.274539,-95.7514,213.808,1
964,7,15.5622,0.271484,-95.7567,213.808,1
965,7,15.5624,0.271139,-95.757,213.808,1
966,7,15.5622,0.271397,-95.7567,213.808,1
967,7,15.5625,0.270922,-95.7573,213.808,1
968,7,15.5606,0.274199,-95.7521,213.808,1
969,7,15.5625,0.270895,-95.7574,213.808,1
970,914,204.832,-54.2099,-3.02116,7.08544,1
971,14,29.7744,-1.96791,-88.9881,197.997,1
972,7,15.5625,0.270995,-95.7572,213.808,1
973,742,71.1977,-22.2807,-54.1082,142.429,1
974,7,15.5624,0.271035,-95.7571,213.808,1
975,919,121.629,-32.2791,-31.3552,86.2508,1
976,822,33.8937,-3.01795,-86.5647,193.112,1
977,7,15.5625,0.27099,-95.7573,213.808,1
978,7,15.5621,0.271695,-95.7563,213.808,1
979,7,15.5623,0.271372,-95.7568,213.808,1
980,7,15.5605,0.274891,-95.7514,213.808,1
981,7,15.5607,0.274038,-95.7525,213.808,1
982,7,15.5624,0.271193,-95.757,213.808,1
983,14,29.7744,-1.96785,-88.9881,197.997,1
984,7,15.5624,0.271002,-95.757,213.808,1
985,7,15.5606,0.274473,-95.7519,213.808,1
986,862,206.184,-61.3077,-0.11228,12.8888,1
987,7,15.5619,0.272067,-95.7558,213.808,1
988,7,15.5623,0.271085,-95.757,213.808,1
989,7,15.5607,0.274098,-95.7522,213.808,1
990,7,15.5625,0.27085,-95.7573,213.808,1
991,14,29.7745,-1.96784,-88.9882,197.997,1
992,912,44.0703,-5.90439,-78.854,180.212,1
993,7,15.5625,0.270952,-95.7575,213.808,1
994,976,35.9522,-3.53745,-85.214,190.609,1
995,897,205.846,-57.8027,-1.80852,9.91611,1
996,7,15.5618,0.271968,-95.7556,213.808,1
997,7,15.5624,0.271191,-95.757,213.808,1
998,7,15.5605,0.274564,-95.7516,213.808,1
999,7,15.5625,0.271003,-95.7573,213.808,1
1000,7,15.5625,0.271076,-95.7573,213.808,1
1001,897,205.854,-57.8027,-1.8074,9.92077,1
1002,7,15.5625,0.270804,-95.7573,213.808,1
1003,7,15.5607,0.274029,-95.7525,213.808,1
1004,542,68.5895,-20.7176,-55.5739,145.652,1
1005,7,15.5623,0.271474,-95.7568,213.808,1
1006,7,15.5625,0.270743,-95.7574,213.808,1
1007,7,15.5624,0.270952,-95.7572,213.808,1
1008,252,98.4063,-32.6795,-43.1768,111.739,1
1009,7,15.5625,0.270905,-95.7573,213.808,1
1010,587,80.0873,-26.349,-51.3195,132.56,1
1011,7,15.5626,0.27103,-95.7575,213.808,1
1012,892,42.0412,-5.31876,-80.5817,182.868,1
1013,7,15.561,0.273347,-95.7533,213.808,1
1014,7,15.5624,0.270857,-95.7572,213.808,1
1015,678,202.955,-50.8594,-4.0003,5.0471,1
1016,7,15.5626,0.271147,-95.7576,213.808,1
1017,7,15.5625,0.270867,-95.7572,213.808,1
1018,857,202.758,-50.9787,-4.03248,4.9823,1
1019,678,202.96,-50.8584,-4.00209,5.05099,1
1020,763,104.993,-32.3636,-39.954,104.564,1
1021,7,15.5625,0.271001,-95.7573,213.808,1
1022,7,15.5625,0.270945,-95.7572,213.808,1
1023,897,205.846,-57.8,-1.80101,9.91291,1
1024,7,15.5622,0.271219,-95.7567,213.808,1
1025,834,204.8,-54.2329,-3.04754,7.08833,1
1026,7,15.5625,0.270888,-95.7574,213.808,1
1027,7,15.5625,0.27085,-95.7572,213.808,1
1028,7,15.5604,0.274775,-95.7514,213.808,1
1029,7,15.5625,0.271024,-95.7572,213.808,1
1030,7,15.5625,0.270966,-95.7572,213.808,1
1031,7,15.5621,0.271343,-95.7565,213.808,1
1032,7,15.5624,0.270977,-95.7572,213.808,1
1033,7,15.5624,0.27104,-95.7572,213.808,1
